Linux 5.15.0-1054-kvm (large-instance-spare) 	04/18/24 	_x86_64_	(24 CPU)

07:28:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:32:41     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:32:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:48     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:49     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:50     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:51     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:32:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:54     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:55     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:32:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:57     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:32:59     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:33:00     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:01     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:33:02     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:03     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:04     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:05     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:06     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:07     all    4.17    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:33:08     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:33:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:10     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:11     all    4.16    0.00    0.04    0.00    0.00    0.00    0.04    0.00    0.00   95.75
07:33:12     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:14     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:16     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:33:17     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:33:18     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:19     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:20     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:21     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:22     all    4.20    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.76
07:33:23     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:27     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:28     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:33:29     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:30     all    4.25    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.71
07:33:31     all    4.37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.63
07:33:32     all    4.17    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
07:33:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:34     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:37     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:38     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:40     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:41     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:48     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:49     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:50     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:52     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:54     all    4.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:33:55     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:33:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:57     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:33:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:33:59     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:00     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:01     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:02     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:34:03     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:34:04     all    4.17    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:34:05     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:06     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:07     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:10     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:34:11     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:34:12     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:34:13     all    4.00    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:34:14     all    0.00    0.00    5.61    0.00    0.00    0.00    0.25    0.00    0.00   94.14
07:34:15     all    0.00    0.00    5.33    0.00    0.00    0.04    1.24    0.00    0.00   93.39
07:34:16     all    0.00    0.00    6.08    0.00    0.00    0.00    0.66    0.00    0.00   93.25
07:34:17     all    0.00    0.00    6.70    0.04    0.00    0.00    0.04    0.00    0.00   93.21
07:34:18     all    0.00    0.00   10.22    0.00    0.00    0.00    0.00    0.00    0.00   89.78
07:34:19     all    0.00    0.00    9.46    0.00    0.00    0.00    0.00    0.00    0.00   90.54
07:34:20     all    0.00    0.00    5.34    3.21    0.00    0.00    0.17    0.00    0.00   91.29
07:34:21     all    0.00    0.00    2.30    6.47    0.00    0.00    0.00    0.00    0.00   91.23
07:34:22     all    0.00    0.00    1.51    6.75    0.00    0.00    0.00    0.00    0.00   91.74
07:34:23     all    0.00    0.00    1.09    7.20    0.00    0.00    0.04    0.00    0.00   91.67
07:34:24     all    0.00    0.00    0.59    7.38    0.00    0.00    0.25    0.00    0.00   91.79
07:34:25     all    0.00    0.00    4.05    5.09    0.00    0.00    0.33    0.00    0.00   90.52
07:34:26     all    0.00    0.00    2.59    5.56    0.00    0.00    2.22    0.00    0.00   89.62
07:34:27     all    0.00    0.00    7.13    0.00    0.00    0.00    2.35    0.00    0.00   90.53
07:34:28     all    0.00    0.00    5.72    2.53    0.00    0.00    0.54    0.00    0.00   91.22
07:34:29     all    0.00    0.00    2.05    6.33    0.00    0.00    0.00    0.00    0.00   91.61
07:34:30     all    0.00    0.00    1.59    6.73    0.00    0.00    0.33    0.00    0.00   91.35
07:34:31     all    0.00    0.00    0.04    7.85    0.00    0.00    0.00    0.00    0.00   92.11
07:34:34     all    0.00    0.00    1.56   16.47    0.00    0.00    0.05    0.00    0.00   81.92
07:34:35     all    0.00    0.00    2.15   10.43    0.00    0.00    0.00    0.00    0.00   87.42
07:34:36     all    0.04    0.00   10.25    4.16    0.00    0.00    0.04    0.00    0.00   85.51
07:34:37     all    0.00    0.00    7.72    4.17    0.00    0.00    0.04    0.00    0.00   88.07
07:34:38     all    0.00    0.00    4.45    8.19    0.00    0.00    0.33    0.00    0.00   87.02
07:34:39     all   12.41    0.00    4.84    7.07    0.00    0.00    1.03    0.00    0.00   74.64
07:34:40     all   61.42    0.00    5.29    4.17    0.00    0.00    0.00    0.00    0.00   29.12
07:34:41     all   60.07    0.00    6.63    4.17    0.00    0.00    0.00    0.00    0.00   29.14
07:34:42     all   60.54    0.00    6.12    4.17    0.00    0.00    0.00    0.00    0.00   29.17
07:34:43     all   61.18    0.00    5.46    4.17    0.00    0.00    0.00    0.00    0.00   29.19
07:34:44     all   60.80    0.00    5.95    4.16    0.00    0.00    0.00    0.00    0.00   29.09
07:34:45     all   61.10    0.00    5.54    4.16    0.00    0.04    0.00    0.00    0.00   29.15
07:34:46     all   61.21    0.00    5.42    4.17    0.00    0.04    0.00    0.00    0.00   29.17
07:34:47     all   61.67    0.00    4.58    4.12    0.00    0.00    0.00    0.00    0.00   29.62
07:34:48     all   34.17    0.00    2.91    5.70    0.00    0.04    0.00    0.00    0.00   57.18
07:34:49     all    4.17    0.00    0.00    8.34    0.00    0.00    0.00    0.00    0.00   87.49
07:34:50     all    4.17    0.00    0.00    8.05    0.00    0.00    0.00    0.00    0.00   87.78
07:34:51     all    4.16    0.00    0.08    4.16    0.00    0.00    0.00    0.00    0.00   91.59
07:34:52     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:34:53     all    4.16    0.00    0.04    4.16    0.00    0.00    0.04    0.00    0.00   91.59
07:34:54     all    4.16    0.00    0.04    4.16    0.00    0.00    0.04    0.00    0.00   91.59
07:34:55     all    4.14    0.00    0.00    4.14    0.00    0.04    0.50    0.00    0.00   91.17
07:34:56     all    4.14    0.00    0.50    4.23    0.00    0.00    0.79    0.00    0.00   90.35
07:34:57     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:34:58     all    4.16    0.00    0.04    4.16    0.00    0.00    0.00    0.00    0.00   91.63
07:34:59     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:35:00     all    4.16    0.00    0.00    4.16    0.00    0.00    0.04    0.00    0.00   91.63
07:35:01     all    4.15    0.00    0.04    4.15    0.00    0.00    0.37    0.00    0.00   91.29
07:35:02     all    4.16    0.00    0.00    4.16    0.00    0.00    0.08    0.00    0.00   91.59
07:35:03     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:35:04     all    4.17    0.00    0.00    4.17    0.00    0.04    0.00    0.00    0.00   91.62
07:35:05     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:35:06     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:35:07     all    4.16    0.00    0.08    4.16    0.00    0.00    0.00    0.00    0.00   91.59
07:35:08     all    4.16    0.00    0.00    4.16    0.00    0.00    0.12    0.00    0.00   91.56
07:35:09     all    4.15    0.00    0.04    4.15    0.00    0.04    0.29    0.00    0.00   91.32
07:35:10     all    4.16    0.00    0.00    4.16    0.00    0.00    0.12    0.00    0.00   91.55
07:35:11     all    4.16    0.00    0.04    2.12    0.00    0.00    0.08    0.00    0.00   93.59
07:35:12     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:14     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.80
07:35:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:16     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:35:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:18     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:19     all    4.19    0.00    0.00    0.00    0.00    0.00    0.46    0.00    0.00   95.35
07:35:20     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:21     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:35:22     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:23     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:24     all    4.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:35:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:27     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:29     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:30     all    4.17    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:35:31     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:32     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:35:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:34     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:35     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:35:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:37     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:38     all    4.17    0.00    0.00    0.38    0.00    0.00    0.00    0.00    0.00   95.46
07:35:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:40     all    4.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:35:41     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:35:42     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:35:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:35:45     all    4.20    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:35:46     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:35:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:48     all    4.21    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.75
07:35:49     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:35:50     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:35:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:54     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:35:55     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
